"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer-NDS(d27:0/18:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d27:0/18:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d27:0/18:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d27:0/18:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d27:0/18:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d27:0/18:0)+H","694.7072","676.6966","658.686","410.4356","392.4251","284.2948","380.4251","14.3569055555556","14.6569055555556","4675"
"","Cer-NDS(d27:0/18:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer-NDS(d27:0/18:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer-NDS(d27:0/18:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer-NDS(d27:0/18:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer-NDS(d27:0/18:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer-NDS(d27:0/18:1)+H","692.6915","674.681","656.6704","410.4356","392.4251","282.2791","380.4251","12.4638638888889","12.7638638888889","5374"
"","Cer-NDS(d27:0/22:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d27:0/22:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d27:0/22:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d27:0/22:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d27:0/22:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d27:0/22:0)+H","750.7698","732.7592","714.7487","410.4356","392.4251","340.3574","380.4251","15.2574458333333","15.5574458333333","6942"
"","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d28:0/12:0)+H","624.6289","606.6183","588.6078","424.4513","406.4407","200.2009","394.4407","10.7435694444444","11.0435694444444","1417"
"","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d28:0/12:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d28:0/12:0)+H","624.6289","606.6183","588.6078","424.4513","406.4407","200.2009","394.4407","9.24833939393939","9.54833939393939","11432"
"","Cer-NDS(d28:0/12:1)+H",0,1,1,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d28:0/12:1)+H",10.61602,10.61602,10.61602,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d28:0/12:1)+H",1,1,1,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d28:0/12:1)+H",743.6637,724078.8,166113.5,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d28:0/12:1)+H",622.6155,604.6035,586.593,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d28:0/12:1)+H","622.6133","604.6027","586.5921","424.4513","406.4407","198.1853","394.4407","10.4325819444444","10.7325819444444","365"
"","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d28:0/12:1)+H","622.6133","604.6027","586.5921","424.4513","406.4407","198.1853","394.4407","12.4502861111111","12.7502861111111","927"
"","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d28:0/12:1)+H","622.6133","604.6027","586.5921","424.4513","406.4407","198.1853","394.4407","12.7063555555556","13.0063555555556","3659"
"","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d28:0/12:1)+H","622.6133","604.6027","586.5921","424.4513","406.4407","198.1853","394.4407","9.73998888888889","10.0399888888889","5508"
"","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d28:0/12:1)+H","622.6133","604.6027","586.5921","424.4513","406.4407","198.1853","394.4407","10.2910621212121","10.5910621212121","18400"
"","Cer-NDS(d28:0/13:0)+H",1,1,1,0,0,0,0,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d28:0/13:0)+H",11.35746,11.35746,11.35746,0,0,0,0,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d28:0/13:0)+H",1,1,1,0,0,0,0,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d28:0/13:0)+H",78843.57,292982.3,11349.74,0,0,0,0,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d28:0/13:0)+H",638.6458,620.6351,602.625,0,0,0,0,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d28:0/13:0)+H","638.6446","620.634","602.6234","424.4513","406.4407","214.2166","394.4407","11.1802430555556","11.4802430555556","1490"
"","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d28:0/13:0)+H","638.6446","620.634","602.6234","424.4513","406.4407","214.2166","394.4407","12.9819375","13.2819375","4455"
"","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d28:0/13:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d28:0/13:0)+H","638.6446","620.634","602.6234","424.4513","406.4407","214.2166","394.4407","12.99535","13.29535","16085"
"","Cer-NDS(d28:0/13:1)+H",1,1,1,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d28:0/13:1)+H",10.98649,10.98649,10.98649,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d28:0/13:1)+H",1,2,2,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d28:0/13:1)+H",2483.619,413020.9,93169.66,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d28:0/13:1)+H",636.6304,618.61985,600.60925,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d28:0/13:1)+H","636.6289","618.6183","600.6078","424.4513","406.4407","212.2009","394.4407","10.8764486111111","11.1764486111111","438"
"","Cer-NDS(d28:0/13:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NDS(d28:0/13:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NDS(d28:0/13:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NDS(d28:0/13:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NDS(d28:0/13:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NDS(d28:0/13:1)+H","636.6289","618.6183","600.6078","424.4513","406.4407","212.2009","394.4407","10.6758791666667","10.9758791666667","2314"
"","Cer-NDS(d28:0/14:0)+H",1,1,1,0,0,0,0,"11.5915416666667","11.8915416666667","784","","Cer-NDS(d28:0/14:0)+H",11.73425,11.73425,11.73425,0,0,0,0,"11.5915416666667","11.8915416666667","784","","Cer-NDS(d28:0/14:0)+H",1,1,1,0,0,0,0,"11.5915416666667","11.8915416666667","784","","Cer-NDS(d28:0/14:0)+H",199490.4,788380.4,30546.16,0,0,0,0,"11.5915416666667","11.8915416666667","784","","Cer-NDS(d28:0/14:0)+H",652.6614,634.6508,616.6405,0,0,0,0,"11.5915416666667","11.8915416666667","784","","Cer-NDS(d28:0/14:0)+H","652.6602","634.6497","616.6391","424.4513","406.4407","228.2322","394.4407","11.5915416666667","11.8915416666667","784"
"","Cer-NDS(d28:0/14:1)+H",1,1,1,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NDS(d28:0/14:1)+H",11.44406,11.44406,11.44406,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NDS(d28:0/14:1)+H",3,3,3,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NDS(d28:0/14:1)+H",15923.22,2796524,620834.2,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NDS(d28:0/14:1)+H",650.645066666667,632.635033333333,614.6246,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NDS(d28:0/14:1)+H","650.6446","632.634","614.6234","424.4513","406.4407","226.2166","394.4407","11.3082560606061","11.6082560606061","148"
"","Cer-NDS(d28:0/14:1)+H",0,1,1,0,0,0,0,"11.140325","11.440325","1404","","Cer-NDS(d28:0/14:1)+H",11.31532,11.31532,11.31532,0,0,0,0,"11.140325","11.440325","1404","","Cer-NDS(d28:0/14:1)+H",1,1,1,0,0,0,0,"11.140325","11.440325","1404","","Cer-NDS(d28:0/14:1)+H",734.6305,227217.7,49396.18,0,0,0,0,"11.140325","11.440325","1404","","Cer-NDS(d28:0/14:1)+H",650.6444,632.6354,614.6249,0,0,0,0,"11.140325","11.440325","1404","","Cer-NDS(d28:0/14:1)+H","650.6446","632.634","614.6234","424.4513","406.4407","226.2166","394.4407","11.140325","11.440325","1404"
"","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NDS(d28:0/14:1)+H","650.6446","632.634","614.6234","424.4513","406.4407","226.2166","394.4407","10.6758791666667","10.9758791666667","1832"
"","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NDS(d28:0/14:1)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NDS(d28:0/14:1)+H","650.6446","632.634","614.6234","424.4513","406.4407","226.2166","394.4407","13.1762027777778","13.4762027777778","2269"
"","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer-NDS(d28:0/15:0)+H","666.6758","648.6653","630.6547","424.4513","406.4407","242.2478","394.4407","11.9808727272727","12.2808727272727","11448"
"","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer-NDS(d28:0/15:0)+H",0,0,0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer-NDS(d28:0/15:0)+H","666.6758","648.6653","630.6547","424.4513","406.4407","242.2478","394.4407","11.8341819444444","12.1341819444444","12874"
"","Cer-NDS(d28:0/15:1)+H",1,1,1,0,0,0,0,"11.5449138888889","11.8449138888889","712","","Cer-NDS(d28:0/15:1)+H",11.82918,11.68438,11.68438,0,0,0,0,"11.5449138888889","11.8449138888889","712","","Cer-NDS(d28:0/15:1)+H",1,2,2,0,0,0,0,"11.5449138888889","11.8449138888889","712","","Cer-NDS(d28:0/15:1)+H",1941.903,424839.7,88524.15,0,0,0,0,"11.5449138888889","11.8449138888889","712","","Cer-NDS(d28:0/15:1)+H",664.6602,646.65095,628.64045,0,0,0,0,"11.5449138888889","11.8449138888889","712","","Cer-NDS(d28:0/15:1)+H","664.6602","646.6497","628.6391","424.4513","406.4407","240.2322","394.4407","11.5449138888889","11.8449138888889","712"
"","Cer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,"11.3507425925926","11.6507425925926","12086","","Cer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,"11.3507425925926","11.6507425925926","12086","","Cer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,"11.3507425925926","11.6507425925926","12086","","Cer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,"11.3507425925926","11.6507425925926","12086","","Cer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,"11.3507425925926","11.6507425925926","12086","","Cer-NDS(d28:0/15:1)+H","664.6602","646.6497","628.6391","424.4513","406.4407","240.2322","394.4407","11.3507425925926","11.6507425925926","12086"
"","Cer-NDS(d28:0/15:1)+H",1,1,1,0,0,0,0,"11.7034333333333","12.0034333333333","16549","","Cer-NDS(d28:0/15:1)+H",11.82918,11.82918,11.82918,0,0,0,0,"11.7034333333333","12.0034333333333","16549","","Cer-NDS(d28:0/15:1)+H",1,1,1,0,0,0,0,"11.7034333333333","12.0034333333333","16549","","Cer-NDS(d28:0/15:1)+H",1941.903,215676.7,49119.42,0,0,0,0,"11.7034333333333","12.0034333333333","16549","","Cer-NDS(d28:0/15:1)+H",664.6602,646.6512,628.6406,0,0,0,0,"11.7034333333333","12.0034333333333","16549","","Cer-NDS(d28:0/15:1)+H","664.6602","646.6497","628.6391","424.4513","406.4407","240.2322","394.4407","11.7034333333333","12.0034333333333","16549"
"","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer-NDS(d28:0/16:1)+H","678.6758","660.6653","642.6547","424.4513","406.4407","254.2478","394.4407","12.0986208333333","12.3986208333333","1304"
"","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer-NDS(d28:0/16:1)+H","678.6758","660.6653","642.6547","424.4513","406.4407","254.2478","394.4407","13.8205902777778","14.1205902777778","1371"
"","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer-NDS(d28:0/16:1)+H","678.6758","660.6653","642.6547","424.4513","406.4407","254.2478","394.4407","11.6858597222222","11.9858597222222","6470"
"","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer-NDS(d28:0/16:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer-NDS(d28:0/16:1)+H","678.6758","660.6653","642.6547","424.4513","406.4407","254.2478","394.4407","14.0583833333333","14.3583833333333","13260"
"","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NDS(d28:0/16:2)+H","676.6602","658.6497","640.6391","424.4513","406.4407","252.2322","394.4407","11.2191861111111","11.5191861111111","3355"
"","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NDS(d28:0/16:2)+H","676.6602","658.6497","640.6391","424.4513","406.4407","252.2322","394.4407","10.8477722222222","11.1477722222222","7911"
"","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NDS(d28:0/16:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NDS(d28:0/16:2)+H","676.6602","658.6497","640.6391","424.4513","406.4407","252.2322","394.4407","11.2112666666667","11.5112666666667","17694"
"","Cer-NDS(d28:0/17:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d28:0/17:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d28:0/17:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d28:0/17:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d28:0/17:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer-NDS(d28:0/17:0)+H","694.7072","676.6966","658.686","424.4513","406.4407","270.2791","394.4407","14.3569055555556","14.6569055555556","4675"
"","Cer-NDS(d28:0/18:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NDS(d28:0/18:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NDS(d28:0/18:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NDS(d28:0/18:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NDS(d28:0/18:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NDS(d28:0/18:2)+H","704.6915","686.681","668.6704","424.4513","406.4407","280.2635","394.4407","11.6771583333333","11.9771583333333","6271"
"","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NDS(d28:0/20:2)+H","732.7228","714.7123","696.7017","424.4513","406.4407","308.2948","394.4407","12.4224513888889","12.7224513888889","10246"
"","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NDS(d28:0/20:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NDS(d28:0/20:2)+H","732.7228","714.7123","696.7017","424.4513","406.4407","308.2948","394.4407","12.4253027777778","12.7253027777778","17432"
"","Cer-NDS(d28:0/21:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d28:0/21:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d28:0/21:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d28:0/21:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d28:0/21:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer-NDS(d28:0/21:0)+H","750.7698","732.7592","714.7487","424.4513","406.4407","326.3417","394.4407","15.2574458333333","15.5574458333333","6942"
