"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","HexCer-NDS(d25:0/38:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d25:0/38:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d25:0/38:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d25:0/38:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d25:0/38:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d25:0/38:2)+H","1105.011","942.9581","924.9475","906.937","382.4044","364.3938","560.5765","352.3938","15.4749736111111","15.7749736111111","6906"
"","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d26:0/12:1)+H","756.6353","594.5825","576.572","558.5613","396.42","378.4094","198.1853","366.4094","8.72719305555555","9.02719305555555","2137"
"","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d26:0/12:1)+H","756.6353","594.5825","576.572","558.5613","396.42","378.4094","198.1853","366.4094","9.20191944444444","9.50191944444444","6842"
"","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d26:0/12:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d26:0/12:1)+H","756.6353","594.5825","576.572","558.5613","396.42","378.4094","198.1853","366.4094","9.20142222222222","9.50142222222222","13508"
"","HexCer-NDS(d26:0/13:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d26:0/13:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d26:0/13:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d26:0/13:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d26:0/13:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d26:0/13:1)+H","770.651","608.5981","590.5876","572.577","396.42","378.4094","212.2009","366.4094","9.25202638888889","9.55202638888889","3834"
"","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d26:0/14:1)+H","784.6666","622.6138","604.6032","586.5927","396.42","378.4094","226.2166","366.4094","9.75355416666667","10.0535541666667","782"
"","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d26:0/14:1)+H","784.6666","622.6138","604.6032","586.5927","396.42","378.4094","226.2166","366.4094","10.1036152777778","10.4036152777778","5567"
"","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d26:0/14:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d26:0/14:1)+H","784.6666","622.6138","604.6032","586.5927","396.42","378.4094","226.2166","366.4094","10.02995","10.32995","18396"
"","HexCer-NDS(d26:0/15:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d26:0/15:1)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d26:0/15:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d26:0/15:1)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d26:0/15:1)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d26:0/15:1)+H","798.6823","636.6295","618.6189","600.6083","396.42","378.4094","240.2322","366.4094","10.2331319444444","10.5331319444444","1201"
"","HexCer-NDS(d26:0/16:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d26:0/16:1)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d26:0/16:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d26:0/16:1)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d26:0/16:1)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d26:0/16:1)+H","812.6979","650.6451","632.6345","614.624","396.42","378.4094","254.2478","366.4094","10.6725680555556","10.9725680555556","626"
"","HexCer-NDS(d26:0/16:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d26:0/16:2)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d26:0/16:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d26:0/16:2)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d26:0/16:2)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d26:0/16:2)+H","810.6823","648.6295","630.6189","612.6083","396.42","378.4094","252.2322","366.4094","9.66834305555556","9.96834305555556","878"
"","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d26:0/16:2)+H","810.6823","648.6295","630.6189","612.6083","396.42","378.4094","252.2322","366.4094","10.4424116666667","10.7424116666667","10097"
"","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d26:0/16:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d26:0/16:2)+H","810.6823","648.6295","630.6189","612.6083","396.42","378.4094","252.2322","366.4094","10.5081333333333","10.8081333333333","17348"
"","HexCer-NDS(d26:0/26:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d26:0/26:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d26:0/26:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d26:0/26:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d26:0/26:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d26:0/26:2)+H","950.8388","788.7859","770.7754","752.7648","396.42","378.4094","392.3887","366.4094","14.7090625","15.0090625","1190"
"","HexCer-NDS(d26:0/28:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d26:0/28:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d26:0/28:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d26:0/28:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d26:0/28:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d26:0/28:2)+H","978.8701","816.8173","798.8067","780.7961","396.42","378.4094","420.42","366.4094","15.0874712121212","15.3874712121212","2434"
"","HexCer-NDS(d26:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d26:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d26:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d26:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d26:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d26:0/32:2)+H","1034.933","872.8799","854.8693","836.8587","396.42","378.4094","476.4826","366.4094","14.7094847222222","15.0094847222222","16108"
"","HexCer-NDS(d27:0/12:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d27:0/12:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d27:0/12:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d27:0/12:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d27:0/12:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d27:0/12:1)+H","770.651","608.5981","590.5876","572.577","410.4356","392.4251","198.1853","380.4251","9.25202638888889","9.55202638888889","3834"
"","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d27:0/13:1)+H","784.6666","622.6138","604.6032","586.5927","410.4356","392.4251","212.2009","380.4251","9.75355416666667","10.0535541666667","782"
"","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d27:0/13:1)+H","784.6666","622.6138","604.6032","586.5927","410.4356","392.4251","212.2009","380.4251","10.1036152777778","10.4036152777778","5567"
"","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d27:0/13:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d27:0/13:1)+H","784.6666","622.6138","604.6032","586.5927","410.4356","392.4251","212.2009","380.4251","10.02995","10.32995","18396"
"","HexCer-NDS(d27:0/14:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d27:0/14:1)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d27:0/14:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d27:0/14:1)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d27:0/14:1)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d27:0/14:1)+H","798.6823","636.6295","618.6189","600.6083","410.4356","392.4251","226.2166","380.4251","10.2331319444444","10.5331319444444","1201"
"","HexCer-NDS(d27:0/15:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d27:0/15:1)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d27:0/15:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d27:0/15:1)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d27:0/15:1)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d27:0/15:1)+H","812.6979","650.6451","632.6345","614.624","410.4356","392.4251","240.2322","380.4251","10.6725680555556","10.9725680555556","626"
"","HexCer-NDS(d27:0/16:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d27:0/16:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d27:0/16:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d27:0/16:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d27:0/16:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d27:0/16:1)+H","826.7136","664.6608","646.6502","628.6396","410.4356","392.4251","254.2478","380.4251","11.1021833333333","11.4021833333333","4741"
"","HexCer-NDS(d27:0/22:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d27:0/22:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d27:0/22:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d27:0/22:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d27:0/22:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d27:0/22:2)+H","908.7919","746.739","728.7285","710.7179","410.4356","392.4251","336.3261","380.4251","12.1439555555556","12.4439555555556","6370"
"","HexCer-NDS(d27:0/30:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d27:0/30:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d27:0/30:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d27:0/30:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d27:0/30:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d27:0/30:2)+H","1020.917","858.8642","840.8536","822.8431","410.4356","392.4251","448.4513","380.4251","14.7082939393939","15.0082939393939","3381"
"","HexCer-NDS(d27:0/34:2)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NDS(d27:0/34:2)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NDS(d27:0/34:2)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NDS(d27:0/34:2)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NDS(d27:0/34:2)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NDS(d27:0/34:2)+H","1076.98","914.9268","896.9163","878.9056","410.4356","392.4251","504.5139","380.4251","15.3132266666667","15.6132266666667","18243"
"","HexCer-NDS(d27:0/36:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d27:0/36:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d27:0/36:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d27:0/36:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d27:0/36:2)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NDS(d27:0/36:2)+H","1105.011","942.9581","924.9475","906.937","410.4356","392.4251","532.5452","380.4251","15.4749736111111","15.7749736111111","6906"
"","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d28:0/12:1)+H","784.6666","622.6138","604.6032","586.5927","424.4513","406.4407","198.1853","394.4407","9.75355416666667","10.0535541666667","782"
"","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d28:0/12:1)+H","784.6666","622.6138","604.6032","586.5927","424.4513","406.4407","198.1853","394.4407","10.1036152777778","10.4036152777778","5567"
"","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d28:0/12:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d28:0/12:1)+H","784.6666","622.6138","604.6032","586.5927","424.4513","406.4407","198.1853","394.4407","10.02995","10.32995","18396"
"","HexCer-NDS(d28:0/13:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d28:0/13:1)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d28:0/13:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d28:0/13:1)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d28:0/13:1)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d28:0/13:1)+H","798.6823","636.6295","618.6189","600.6083","424.4513","406.4407","212.2009","394.4407","10.2331319444444","10.5331319444444","1201"
"","HexCer-NDS(d28:0/14:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d28:0/14:1)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d28:0/14:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d28:0/14:1)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d28:0/14:1)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d28:0/14:1)+H","812.6979","650.6451","632.6345","614.624","424.4513","406.4407","226.2166","394.4407","10.6725680555556","10.9725680555556","626"
"","HexCer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d28:0/15:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d28:0/15:1)+H","826.7136","664.6608","646.6502","628.6396","424.4513","406.4407","240.2322","394.4407","11.1021833333333","11.4021833333333","4741"
"","HexCer-NDS(d28:0/24:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d28:0/24:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d28:0/24:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d28:0/24:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d28:0/24:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d28:0/24:2)+H","950.8388","788.7859","770.7754","752.7648","424.4513","406.4407","364.3574","394.4407","14.7090625","15.0090625","1190"
"","HexCer-NDS(d28:0/26:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d28:0/26:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d28:0/26:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d28:0/26:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d28:0/26:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d28:0/26:2)+H","978.8701","816.8173","798.8067","780.7961","424.4513","406.4407","392.3887","394.4407","15.0874712121212","15.3874712121212","2434"
